Year,Month,Hotel ID,Hotel Name,Total Rating,Overall Customers,Rank,Change
2005,June,223774,Madison Hotel,8.066666666666666,30,16,0
2005,June,125626,Elvis Presley's Heartbreak Hotel,7.7727272727272725,66,17,1
2005,June,111855,Embassy Suites Memphis,7.357142857142857,14,18,-1
2005,June,672520,Hyatt Place Memphis Primacy Parkway,6.833333333333333,6,19,17
2005,June,105238,Staybridge Suites Memphis - Poplar Ave East,6.777777777777778,9,20,-1
2005,June,98034,Holiday Inn Express - Medical Center Midtown,6.285714285714286,7,21,-1
2005,June,146517,DoubleTree by Hilton Hotel Memphis,6.2,10,22,-1
2005,June,114850,The Peabody Memphis,5.593220338983051,59,23,-1
2005,June,223752,Days Inn Memphis at Graceland,5.352941176470588,17,24,-1
2005,June,98058,Memphis Marriott,5.285714285714286,7,25,12
2005,June,224184,Extended Stay America - Memphis - Apple Tree,5.0,1,26,-2
2005,June,105191,Sleep Inn - Memphis / American Way,5.0,1,27,-2
2005,June,111860,Homestead Studio Suites - Memphis - Poplar Avenue,5.0,1,28,-2
2005,June,268694,Holiday Inn Express Memphis Southwind,5.0,1,29,-2
2005,June,105180,Hampton Inn & Suites Memphis-Shady Grove Road,4.666666666666667,3,30,-2
2005,June,98077,Residence Inn Memphis East,4.5,6,31,-2
2005,June,220079,Holiday Inn Select Memphis - Downtown (Beale Street),4.454545454545454,11,32,6
2005,June,249713,Holiday Inn Univ of Memphis,4.0,2,33,-3
2005,June,105177,Hampton Inn Memphis - Southwind,4.0,1,34,-3
2005,June,223770,Sleep Inn - Memphis / Old Austin Peay Hwy,4.0,1,35,-3
2005,June,105222,Super 8 Memphis / Downtown / Graceland Area,4.0,5,36,-3
2005,June,98021,Courtyard by Marriott Memphis East/Park Avenue,4.0,1,37,-3
2005,June,224306,Homewood Suites by Hilton Memphis-Poplar,4.0,2,38,-3
2005,June,223104,Extended Stay Deluxe - Memphis - Wolfchase Galleria,3.3333333333333335,3,39,0
2005,June,98018,Motel 6,3.3333333333333335,3,40,0
2005,June,105190,SpringHill Suites Memphis East / Galleria,3.0,2,41,0
2005,June,105236,BEST WESTERN Galleria Inn and Suites,3.0,1,42,0
2005,June,105247,Extended Stay America - Memphis - Mt. Moriah,3.0,1,43,0
2005,June,239353,Colonial Inn & Suites,3.0,1,44,0
2005,June,98036,Hampton Inn Memphis-Poplar,3.0,2,45,0
2005,June,122561,Motel 6 Memphis East,3.0,1,46,0
2005,June,122542,Alberts Cabins,3.0,1,47,0
2005,June,98048,Artisan Hotel Memphis,3.0,9,48,0
2005,June,105241,Fairfield Inn Memphis I-240 & Perkins,3.0,2,49,0
2005,June,105170,Memphis-I-240 at Thousand Oaks Hotel,3.0,1,50,0
2005,June,258813,Homewood Suites Memphis - Hacks Cross,3.0,2,51,0
2005,June,98019,Motel 6 Memphis - Graceland,2.25,4,52,0
2005,June,98037,Airport Inn,2.142857142857143,7,53,0
2005,June,98031,La Quinta Inn & Suites Memphis Airport Graceland,2.0,2,54,0
2005,June,122567,Homestead Studio Suites - Memphis - Airport,2.0,1,55,0
2005,June,98020,Courtyard by Marriott Memphis Airport,2.0,3,56,0
2005,June,105194,Econo Lodge,1.5,2,57,0
2005,June,105198,Guest Inn,1.0,1,58,0
2005,June,122494,American Inn Memphis,1.0,1,59,0
2005,June,98071,Motel 6 Memphis Downtown,1.0,1,60,0
2005,June,98023,Knights Inn Airport,1.0,1,61,0
2005,June,73880,BEST WESTERN Travelers Inn,1.0,1,62,2
2005,June,1485414,Vista Inn Motel Downtown Memphis,1.0,1,63,-1
2005,July,98073,Red Roof Inn Memphis East,23.0,1,1,65
2005,July,243751,Super 7 Inn Memphis Graceland,18.0,1,2,64
2005,July,122584,Comfort Suites I-240 East-Airport,17.333333333333332,3,3,-2
2005,July,223758,Drury Inn & Suites Memphis Northeast,16.785714285714285,14,4,-2
2005,July,223886,SpringHill Suites Memphis Downtown,15.166666666666666,12,5,4
2005,July,310409,Residence Inn Memphis Downtown,15.066666666666666,15,6,-2
2005,July,248601,Holiday Inn Express American Way/Airport,15.0,5,7,-4
2005,July,105160,Hampton Inn Memphis-Walnut Grove/Baptist Hospital East,14.0,2,8,-3
2005,July,249713,Holiday Inn Univ of Memphis,13.75,4,9,24
2005,July,122581,Fairfield Inn & Suites Memphis East,13.333333333333334,3,10,1
2005,July,98039,Memphis Marriott Downtown,13.0625,16,11,-4
2005,July,105151,La Quinta Inn & Suites Memphis Primacy Parkway,13.0,8,12,-2
2005,July,98045,Memphis Marriott East,13.0,3,13,-7
2005,July,223103,Hampton Inn & Suites Memphis - Beale Street,12.12,25,14,-6
2005,July,105192,Sleep Inn at Court Square,11.166666666666666,18,15,-3
2005,July,295791,Hilton Memphis,10.35,20,16,-2
2005,July,98036,Hampton Inn Memphis-Poplar,10.333333333333334,3,17,28
2005,July,105281,Comfort Inn Downtown,9.789473684210526,38,18,-3
2005,July,223744,Baymont Inn & Suites Memphis East,9.166666666666666,6,19,-6
