Year,Month,Hotel ID,Hotel Name,Total Rating,Overall Customers,Rank,Change
2005,February,72572,BEST WESTERN PLUS Pioneer Square Hotel,5.7272727272727275,11,40,-1
2005,February,100547,Executive Hotel Pacific,5.575757575757576,33,41,-1
2005,February,281828,The Fairmont Olympic Seattle,5.533333333333333,15,42,0
2005,February,557193,Ramada Limited Tukwila/SeaTac,5.5,4,43,-19
2005,February,224835,Days Inn Town Center Hotel Seattle,5.5,10,44,-10
2005,February,72586,BEST WESTERN PLUS Executive Inn,5.363636363636363,11,45,-2
2005,February,100537,Inn at Queen Anne,5.2,20,46,-2
2005,February,123004,Holiday Inn Express Seattle City Center,5.190476190476191,21,47,-2
2005,February,100589,Roosevelt Hotel,5.071428571428571,14,48,-2
2005,February,123021,Silver Cloud Inn - University,5.0,4,49,-1
2005,February,123003,Homewood Suites Seattle-Downtown,4.916666666666667,24,50,-1
2005,February,100509,Ace Hotel,4.823529411764706,17,51,-1
2005,February,115754,SpringHill Suites Seattle Downtown/South Lake Union,4.785714285714286,14,52,-1
2005,February,100542,Mayflower Park,4.761904761904762,21,53,0
2005,February,100574,Travelodge Seattle by the Space Needle,4.75,12,54,5
2005,February,100561,Quality Inn & Suites Seattle,4.357142857142857,14,55,6
2005,February,224843,La Quinta Inn & Suites Seattle Sea-Tac,4.333333333333333,3,56,-4
2005,February,100513,Continental Plaza Seattle,4.0,1,57,-3
2005,February,100584,Seattle Pacific Hotel,3.6666666666666665,12,58,-1
2005,February,123039,DoubleTree Suites by Hilton Hotel Seattle Airport - Southcenter,3.6666666666666665,3,59,-3
2005,February,100564,Sixth Avenue Inn,3.625,16,60,-2
2005,February,100602,Embassy Suites Seattle - Tacoma International Airport,3.5,4,61,-1
2005,February,112437,Red Lion Hotel Seattle Airport,3.2857142857142856,7,62,0
2005,February,124269,Clarion Hotel Seattle Airport,2.875,8,63,0
2005,February,100506,Hotel Seattle,2.8,5,64,0
2005,February,100619,Radisson Hotel Seattle Airport,2.5714285714285716,7,65,1
2005,February,100560,Hilton Seattle,2.5454545454545454,11,66,1
2005,February,100508,Kings Inn,2.4545454545454546,11,67,1
2005,February,100531,Executive Extended Stay Suites and Hotel,2.4,5,68,-3
2005,February,217798,Red Roof Inn Seattle Airport - SEATAC,2.0,3,69,0
2005,February,112434,Eighth Avenue Inn,1.8,5,70,0
2005,February,126402,BEST WESTERN Airport Executel,1.6666666666666667,3,71,0
2005,February,224860,Travelodge Sea-Tac Airport North,1.6666666666666667,3,72,0
2005,February,224833,Commodore Hotel,1.5555555555555556,9,73,0
2005,February,122985,La Hacienda Motel,1.0,1,74,0
2005,February,122994,Everspring Inn,1.0,1,75,0
2005,February,124270,Days Inn South Seattle,1.0,1,76,0
2005,March,223217,Holiday Inn Express Hotel & Suites North Seattle - Shoreline,19.5,2,1,0
2005,March,217795,Coast Gateway Hotel,14.833333333333334,6,2,1
2005,March,224856,Residence Inn Seattle Downtown/Lake Union,14.428571428571429,7,3,-1
2005,March,124270,Days Inn South Seattle,12.5,2,4,72
2005,March,252350,Watertown Hotel Seattle,12.375,40,5,-1
2005,March,100538,Inn at Virginia Mason,11.0,3,6,-1
2005,March,224783,Grand Hyatt Seattle,9.972972972972974,37,7,8
2005,March,72579,BEST WESTERN Loyal Inn,9.5,2,8,0
2005,March,100544,Moore Hotel,9.487179487179487,39,9,1
2005,March,100565,Hotel Andra,9.434782608695652,23,10,-3
2005,March,123036,Hampton Inn & Suites Seattle Downtown,9.333333333333334,6,11,11
2005,March,100569,The Sorrento Hotel,9.25,8,12,13
2005,March,281658,Silver Cloud Hotel - Broadway,9.0,9,13,-4
2005,March,100527,Crowne Plaza Seattle Downtown Area,8.863636363636363,22,14,5
2005,March,239892,Homewood Suites Seattle - Tacoma Airport / Tukwila,8.8,5,15,-9
2005,March,100581,University Inn Seattle,8.8,5,16,-2
2005,March,112412,Alexis Hotel - a Kimpton Hotel,8.62962962962963,27,17,-4
2005,March,100504,Hotel Monaco Seattle - a Kimpton Hotel,8.56,25,18,2
2005,March,258824,Mediterranean Inn,8.5,32,19,2
2005,March,115755,"Hotel Deca, Seattle",8.454545454545455,22,20,-3
2005,March,100507,Inn at the Market,8.416666666666666,12,21,10
2005,March,123022,Silver Cloud Inn - Lake Union,8.25,28,22,-6
2005,March,223219,Holiday Inn Seattle,8.2,5,23,-11
2005,March,275251,Red Lion Hotel on Fifth Avenue Seattle,8.090909090909092,11,24,2
2005,March,268228,Marriott Waterfront Seattle,7.75,32,25,-1
2005,March,281828,The Fairmont Olympic Seattle,7.647058823529412,17,26,16
2005,March,100505,Warwick Seattle Hotel,7.590909090909091,22,27,2
2005,March,100617,Hilton Seattle Airport & Conference Center,7.555555555555555,9,28,-5
2005,March,100554,Renaissance Seattle Hotel,7.391304347826087,23,29,-1
2005,March,100585,Hotel Vintage Park - a Kimpton Hotel,7.3428571428571425,35,30,4
2005,March,100567,The Edgewater Hotel Seattle,7.25,20,31,-4
2005,March,100597,Doubletree by Hilton Seattle Airport,6.9375,16,32,6
2005,March,100540,MarQueen Hotel,6.88,25,33,2
2005,March,100586,W Seattle,6.84375,32,34,-1
2005,March,217807,La Quinta Inn & Suites Seattle Downtown,6.8,5,35,-17
2005,March,115754,SpringHill Suites Seattle Downtown/South Lake Union,6.75,16,36,16
2005,March,223938,Courtyard by Marriott Seattle Downtown / Lake Union,6.75,4,37,-26
2005,March,72586,BEST WESTERN PLUS Executive Inn,6.666666666666667,12,38,7
2005,March,100610,Marriott Seattle Sea-Tac Airport,6.5,6,39,-9
2005,March,126402,BEST WESTERN Airport Executel,6.5,4,40,31
2005,March,100589,Roosevelt Hotel,6.411764705882353,17,41,7
2005,March,122998,The College Inn,6.4,5,42,-10
2005,March,100570,The Westin Seattle,6.371428571428571,35,43,-4
2005,March,123003,Homewood Suites Seattle-Downtown,6.153846153846154,26,44,6
2005,March,123004,Holiday Inn Express Seattle City Center,6.045454545454546,22,45,2
2005,March,100547,Executive Hotel Pacific,6.0285714285714285,35,46,-5
2005,March,100562,Sheraton Seattle Hotel,5.866666666666666,30,47,-10
2005,March,72572,BEST WESTERN PLUS Pioneer Square Hotel,5.7272727272727275,11,48,-8
2005,March,112429,The Paramount Hotel,5.6923076923076925,13,49,-13
2005,March,557193,Ramada Limited Tukwila/SeaTac,5.5,4,50,-7
2005,March,224835,Days Inn Town Center Hotel Seattle,5.5,10,51,-7
2005,March,100542,Mayflower Park,5.5,22,52,1
2005,March,100537,Inn at Queen Anne,5.095238095238095,21,53,-7
2005,March,224843,La Quinta Inn & Suites Seattle Sea-Tac,5.0,4,54,2
2005,March,123021,Silver Cloud Inn - University,5.0,4,55,-6
2005,March,100574,Travelodge Seattle by the Space Needle,4.75,12,56,-2
2005,March,100509,Ace Hotel,4.55,20,57,-6
2005,March,100561,Quality Inn & Suites Seattle,4.357142857142857,14,58,-3
2005,March,100513,Continental Plaza Seattle,4.0,1,59,-2
2005,March,100619,Radisson Hotel Seattle Airport,3.75,8,60,5
2005,March,100584,Seattle Pacific Hotel,3.6666666666666665,12,61,-3
2005,March,123039,DoubleTree Suites by Hilton Hotel Seattle Airport - Southcenter,3.6666666666666665,3,62,-3
2005,March,100564,Sixth Avenue Inn,3.625,16,63,-3
2005,March,100602,Embassy Suites Seattle - Tacoma International Airport,3.5,4,64,-3
2005,March,100508,Kings Inn,3.4615384615384617,13,65,2
2005,March,112437,Red Lion Hotel Seattle Airport,3.2857142857142856,7,66,-4
2005,March,122994,Everspring Inn,3.0,2,67,8
2005,March,124269,Clarion Hotel Seattle Airport,2.875,8,68,-5
2005,March,100506,Hotel Seattle,2.8,5,69,-5
2005,March,100560,Hilton Seattle,2.5454545454545454,11,70,-4
2005,March,100531,Executive Extended Stay Suites and Hotel,2.4,5,71,-3
2005,March,100577,Travelodge Seattle University,2.0,1,72,6
2005,March,217798,Red Roof Inn Seattle Airport - SEATAC,2.0,3,73,-4
2005,March,112434,Eighth Avenue Inn,1.8,5,74,-4
2005,March,224860,Travelodge Sea-Tac Airport North,1.6666666666666667,3,75,-3
2005,March,224833,Commodore Hotel,1.5,10,76,-3
2005,March,122985,La Hacienda Motel,1.0,1,77,-3
2005,April,123032,Marco Polo Motel,18.0,1,1,80
2005,April,124270,Days Inn South Seattle,16.666666666666668,3,2,2
2005,April,223217,Holiday Inn Express Hotel & Suites North Seattle - Shoreline,16.666666666666668,3,3,-2
2005,April,217795,Coast Gateway Hotel,14.833333333333334,6,4,-2
2005,April,224856,Residence Inn Seattle Downtown/Lake Union,14.428571428571429,7,5,-2
2005,April,252350,Watertown Hotel Seattle,13.136363636363637,44,6,-1
2005,April,100569,The Sorrento Hotel,11.6,10,7,5
2005,April,239892,Homewood Suites Seattle - Tacoma Airport / Tukwila,11.5,6,8,7
2005,April,100538,Inn at Virginia Mason,11.0,3,9,-3
2005,April,100565,Hotel Andra,10.518518518518519,27,10,0
2005,April,224783,Grand Hyatt Seattle,10.368421052631579,38,11,-4
2005,April,123036,Hampton Inn & Suites Seattle Downtown,10.285714285714286,7,12,-1
2005,April,217807,La Quinta Inn & Suites Seattle Downtown,10.142857142857142,7,13,22
2005,April,100544,Moore Hotel,10.113636363636363,44,14,-5
2005,April,100527,Crowne Plaza Seattle Downtown Area,10.041666666666666,24,15,-1
2005,April,281658,Silver Cloud Hotel - Broadway,9.818181818181818,11,16,-3
2005,April,115755,"Hotel Deca, Seattle",9.75,24,17,3
2005,April,126402,BEST WESTERN Airport Executel,9.6,5,18,22
2005,April,123022,Silver Cloud Inn - Lake Union,9.580645161290322,31,19,3
2005,April,72579,BEST WESTERN Loyal Inn,9.5,2,20,-12
2005,April,100507,Inn at the Market,9.5,14,21,0
2005,April,258824,Mediterranean Inn,9.411764705882353,34,22,-3
2005,April,112412,Alexis Hotel - a Kimpton Hotel,9.178571428571429,28,23,-6
2005,April,100581,University Inn Seattle,9.0,7,24,-8
2005,April,100504,Hotel Monaco Seattle - a Kimpton Hotel,8.56,25,25,-7
2005,April,281828,The Fairmont Olympic Seattle,8.368421052631579,19,26,0
2005,April,100505,Warwick Seattle Hotel,8.26086956521739,23,27,0
2005,April,223219,Holiday Inn Seattle,8.2,5,28,-5
2005,April,275251,Red Lion Hotel on Fifth Avenue Seattle,8.090909090909092,11,29,-5
2005,April,268228,Marriott Waterfront Seattle,8.06060606060606,33,30,-5
2005,April,100597,Doubletree by Hilton Seattle Airport,8.055555555555555,18,31,1
2005,April,123021,Silver Cloud Inn - University,7.8,5,32,23
2005,April,100570,The Westin Seattle,7.575,40,33,10
2005,April,100617,Hilton Seattle Airport & Conference Center,7.555555555555555,9,34,-6
2005,April,100585,Hotel Vintage Park - a Kimpton Hotel,7.444444444444445,36,35,-5
2005,April,100554,Renaissance Seattle Hotel,7.391304347826087,23,36,-7
2005,April,100586,W Seattle,7.303030303030303,33,37,-3
2005,April,100567,The Edgewater Hotel Seattle,7.25,20,38,-7
2005,April,123037,Georgetown Inn,7.0,1,39,42
2005,April,100540,MarQueen Hotel,6.88,25,40,-7
2005,April,223938,Courtyard by Marriott Seattle Downtown / Lake Union,6.75,4,41,-4
2005,April,115754,SpringHill Suites Seattle Downtown/South Lake Union,6.666666666666667,18,42,-6
2005,April,72586,BEST WESTERN PLUS Executive Inn,6.666666666666667,12,43,-5
2005,April,224835,Days Inn Town Center Hotel Seattle,6.636363636363637,11,44,7
2005,April,100610,Marriott Seattle Sea-Tac Airport,6.5,6,45,-6
2005,April,100547,Executive Hotel Pacific,6.45945945945946,37,46,0
2005,April,122998,The College Inn,6.4,5,47,-5
2005,April,100562,Sheraton Seattle Hotel,6.375,32,48,-1
2005,April,123003,Homewood Suites Seattle-Downtown,6.153846153846154,26,49,-5
2005,April,100589,Roosevelt Hotel,6.111111111111111,18,50,-9
2005,April,123004,Holiday Inn Express Seattle City Center,6.045454545454546,22,51,-6
2005,April,100542,Mayflower Park,5.956521739130435,23,52,0
2005,April,112429,The Paramount Hotel,5.6923076923076925,13,53,-4
2005,April,72572,BEST WESTERN PLUS Pioneer Square Hotel,5.583333333333333,12,54,-6
2005,April,557193,Ramada Limited Tukwila/SeaTac,5.5,4,55,-5
2005,April,100537,Inn at Queen Anne,5.5,22,56,-3
2005,April,290883,Panama Hotel,5.0,1,57,24
2005,April,224843,La Quinta Inn & Suites Seattle Sea-Tac,5.0,4,58,-4
2005,April,100574,Travelodge Seattle by the Space Needle,4.75,12,59,-3
2005,April,100564,Sixth Avenue Inn,4.647058823529412,17,60,3
2005,April,100509,Ace Hotel,4.55,20,61,-4
2005,April,100561,Quality Inn & Suites Seattle,4.266666666666667,15,62,-4
2005,April,100513,Continental Plaza Seattle,4.0,1,63,-4
2005,April,100619,Radisson Hotel Seattle Airport,3.75,8,64,-4
2005,April,100584,Seattle Pacific Hotel,3.6666666666666665,12,65,-4
2005,April,123039,DoubleTree Suites by Hilton Hotel Seattle Airport - Southcenter,3.6666666666666665,3,66,-4
2005,April,100560,Hilton Seattle,3.6153846153846154,13,67,3
2005,April,100602,Embassy Suites Seattle - Tacoma International Airport,3.5,4,68,-4
2005,April,100508,Kings Inn,3.4615384615384617,13,69,-4
2005,April,112437,Red Lion Hotel Seattle Airport,3.2857142857142856,7,70,-4
2005,April,122994,Everspring Inn,3.0,2,71,-4
2005,April,124269,Clarion Hotel Seattle Airport,2.875,8,72,-4
2005,April,100506,Hotel Seattle,2.8,5,73,-4
2005,April,100531,Executive Extended Stay Suites and Hotel,2.4,5,74,-3
2005,April,112434,Eighth Avenue Inn,2.1666666666666665,6,75,-1
2005,April,100577,Travelodge Seattle University,2.0,1,76,-4
2005,April,217798,Red Roof Inn Seattle Airport - SEATAC,2.0,3,77,-4
2005,April,224860,Travelodge Sea-Tac Airport North,1.6666666666666667,3,78,-3
2005,April,224833,Commodore Hotel,1.5,10,79,-3
2005,April,122985,La Hacienda Motel,1.0,1,80,-3
2005,May,123032,Marco Polo Motel,18.0,1,1,0
2005,May,124270,Days Inn South Seattle,16.666666666666668,3,2,0
2005,May,223217,Holiday Inn Express Hotel & Suites North Seattle - Shoreline,16.666666666666668,3,3,0
2005,May,217795,Coast Gateway Hotel,14.714285714285714,7,4,0
2005,May,252350,Watertown Hotel Seattle,14.431372549019608,51,5,1
2005,May,224856,Residence Inn Seattle Downtown/Lake Union,14.428571428571429,7,6,-1
2005,May,100538,Inn at Virginia Mason,13.75,4,7,2
2005,May,100569,The Sorrento Hotel,11.916666666666666,12,8,-1
2005,May,239892,Homewood Suites Seattle - Tacoma Airport / Tukwila,11.5,6,9,-1
2005,May,100507,Inn at the Market,11.5,18,10,11
2005,May,100565,Hotel Andra,11.225806451612904,31,11,-1
2005,May,123022,Silver Cloud Inn - Lake Union,11.17142857142857,35,12,7
2005,May,100581,University Inn Seattle,11.0,8,13,11
2005,May,123021,Silver Cloud Inn - University,10.666666666666666,6,14,18
2005,May,224783,Grand Hyatt Seattle,10.65,40,15,-4
2005,May,100504,Hotel Monaco Seattle - a Kimpton Hotel,10.6,30,16,9
2005,May,115755,"Hotel Deca, Seattle",10.576923076923077,26,17,0
2005,May,100544,Moore Hotel,10.377777777777778,45,18,-4
2005,May,123036,Hampton Inn & Suites Seattle Downtown,10.285714285714286,7,19,-7
2005,May,217807,La Quinta Inn & Suites Seattle Downtown,10.142857142857142,7,20,-7
2005,May,258824,Mediterranean Inn,10.13888888888889,36,21,1
2005,May,100527,Crowne Plaza Seattle Downtown Area,9.88888888888889,27,22,-7
2005,May,281658,Silver Cloud Hotel - Broadway,9.818181818181818,11,23,-7
2005,May,281828,The Fairmont Olympic Seattle,9.666666666666666,21,24,2
2005,May,112412,Alexis Hotel - a Kimpton Hotel,9.655172413793103,29,25,-2
2005,May,126402,BEST WESTERN Airport Executel,9.6,5,26,-8
2005,May,100505,Warwick Seattle Hotel,9.6,25,27,0
2005,May,72579,BEST WESTERN Loyal Inn,9.5,2,28,-8
2005,May,100586,W Seattle,9.051282051282051,39,29,8
2005,May,268228,Marriott Waterfront Seattle,8.558823529411764,34,30,0
2005,May,223219,Holiday Inn Seattle,8.2,5,31,-3
2005,May,275251,Red Lion Hotel on Fifth Avenue Seattle,8.090909090909092,11,32,-3
2005,May,100597,Doubletree by Hilton Seattle Airport,8.055555555555555,18,33,-2
2005,May,100567,The Edgewater Hotel Seattle,7.9523809523809526,21,34,4
2005,May,100554,Renaissance Seattle Hotel,7.8,25,35,1
2005,May,72586,BEST WESTERN PLUS Executive Inn,7.769230769230769,13,36,7
2005,May,115754,SpringHill Suites Seattle Downtown/South Lake Union,7.631578947368421,19,37,5
2005,May,100589,Roosevelt Hotel,7.6,20,38,12
2005,May,100542,Mayflower Park,7.592592592592593,27,39,13
2005,May,100610,Marriott Seattle Sea-Tac Airport,7.571428571428571,7,40,5
2005,May,100570,The Westin Seattle,7.487804878048781,41,41,-8
2005,May,100585,Hotel Vintage Park - a Kimpton Hotel,7.444444444444445,36,42,-7
2005,May,100540,MarQueen Hotel,7.346153846153846,26,43,-3
2005,May,100617,Hilton Seattle Airport & Conference Center,7.1,10,44,-10
2005,May,123037,Georgetown Inn,7.0,1,45,-6
2005,May,100562,Sheraton Seattle Hotel,7.0,36,46,2
2005,May,223938,Courtyard by Marriott Seattle Downtown / Lake Union,6.75,4,47,-6
2005,May,224835,Days Inn Town Center Hotel Seattle,6.636363636363637,11,48,-4
2005,May,100547,Executive Hotel Pacific,6.45945945945946,37,49,-3
2005,May,122998,The College Inn,6.4,5,50,-3
2005,May,123003,Homewood Suites Seattle-Downtown,6.153846153846154,26,51,-2
2005,May,123004,Holiday Inn Express Seattle City Center,6.045454545454546,22,52,-1
2005,May,100564,Sixth Avenue Inn,5.722222222222222,18,53,7
2005,May,112429,The Paramount Hotel,5.6923076923076925,13,54,-1
2005,May,72572,BEST WESTERN PLUS Pioneer Square Hotel,5.583333333333333,12,55,-1
2005,May,557193,Ramada Limited Tukwila/SeaTac,5.5,4,56,-1
2005,May,100537,Inn at Queen Anne,5.5,22,57,-1
2005,May,100560,Hilton Seattle,5.266666666666667,15,58,9
2005,May,290883,Panama Hotel,5.0,1,59,-2
2005,May,224843,La Quinta Inn & Suites Seattle Sea-Tac,5.0,4,60,-2
2005,May,100574,Travelodge Seattle by the Space Needle,4.75,12,61,-2
2005,May,100509,Ace Hotel,4.55,20,62,-1
2005,May,100561,Quality Inn & Suites Seattle,4.266666666666667,15,63,-1
2005,May,100513,Continental Plaza Seattle,4.0,1,64,-1
2005,May,100584,Seattle Pacific Hotel,3.8461538461538463,13,65,0
2005,May,100619,Radisson Hotel Seattle Airport,3.75,8,66,-2
2005,May,123039,DoubleTree Suites by Hilton Hotel Seattle Airport - Southcenter,3.6666666666666665,3,67,-1
2005,May,100602,Embassy Suites Seattle - Tacoma International Airport,3.5,4,68,0
2005,May,100508,Kings Inn,3.4615384615384617,13,69,0
2005,May,112437,Red Lion Hotel Seattle Airport,3.2857142857142856,7,70,0
2005,May,100506,Hotel Seattle,3.1666666666666665,6,71,2
2005,May,122994,Everspring Inn,3.0,2,72,-1
2005,May,124269,Clarion Hotel Seattle Airport,2.875,8,73,-1
2005,May,100531,Executive Extended Stay Suites and Hotel,2.4,5,74,0
2005,May,112434,Eighth Avenue Inn,2.1666666666666665,6,75,0
2005,May,100577,Travelodge Seattle University,2.0,1,76,0
2005,May,217798,Red Roof Inn Seattle Airport - SEATAC,2.0,3,77,0
2005,May,224860,Travelodge Sea-Tac Airport North,1.6666666666666667,3,78,0
