Year,Month,Hotel ID,Hotel Name,Total Rating,Overall Customers,Rank,Change
2005,June,95253,Hyatt Regency Columbus,2.0833333333333335,12,47,-2
2005,June,95263,Ramada Inn East Airport,2.0,1,48,-1
2005,June,95264,Days Inn Columbus North,2.0,3,49,-1
2005,June,223771,La Quinta Inn & Suites Columbus West - Hilliard,2.0,1,50,-1
2005,June,95289,Ramada Columbus North,1.5,2,51,-1
2005,June,223509,Holiday Inn Express & Suites Columbus Southeast,1.0,1,52,-1
2005,June,223763,Cross Country Inn Continent,1.0,1,53,4
2005,June,90216,East Suites Hotel Columbus,1.0,1,54,-2
2005,June,281777,Comfort Suites - Columbus / Clara St,1.0,1,55,-2
2005,June,95269,Comfort Inn North,1.0,1,56,-2
2005,July,101640,Hampton Inn Columbus West,24.5,2,1,60
2005,July,250903,Hilton Garden Inn Columbus Airport,20.0,2,2,0
2005,July,124435,Comfort Suites - Columbus / Keim Circle,18.0,1,3,58
2005,July,223759,Country Inn & Suites Columbus - North,17.333333333333332,3,4,-3
2005,July,223772,Extended Stay America - Columbus - North,16.0,1,5,-2
2005,July,122237,Red Roof Inn Columbus Downtown - Convention Center,14.333333333333334,3,6,-2
2005,July,95247,Crowne Plaza Columbus Downtown,14.285714285714286,7,7,9
2005,July,246937,The Blackwell,14.0,4,8,5
2005,July,101653,Fort Rapids Indoor Waterpark Resort,14.0,1,9,-4
2005,July,240076,BEST WESTERN PLUS Franklin Park Suites - Polaris,13.25,4,10,-4
2005,July,101661,Courtyard by Marriott Columbus Airport,13.0,1,11,-4
2005,July,95250,Homewood Suites by Hilton Columbus / Worthington,13.0,2,12,-4
2005,July,223750,Hampton Inn and Suites Columbus Downtown,12.5,2,13,-4
2005,July,223775,Fairfield Inn & Suites Columbus OSU,12.25,4,14,6
2005,July,95240,Howard Johnson Inn Columbus,12.0,1,15,-5
2005,July,95275,University Plaza Hotel and Conference Center,12.0,1,16,-5
2005,July,101641,Hampton Inn Columbus Airport,12.0,2,17,-5
2005,July,223765,Varsity Inn OSU North,11.6,5,18,-4
2005,July,223223,Staybridge Suites Columbus Airport,11.5,4,19,-4
2005,July,122229,Renaissance Columbus Downtown Hotel,11.4,10,20,-1
2005,July,75221,Comfort Inn & Suites,11.0,2,21,-4
2005,July,258165,Drury Inn & Suites Columbus Convention Center,10.666666666666666,9,22,0
2005,July,95288,Sheraton Suites Columbus,10.615384615384615,13,23,-5
2005,July,95258,Crowne Plaza Columbus North,9.666666666666666,3,24,-3
2005,July,90214,Rodeway Inn North,7.666666666666667,3,25,1
2005,July,101643,Wingate by Wyndham Columbus,7.5,2,26,-3
2005,July,101757,Clarion Hotel & Suites Conference Center,7.0,3,27,-3
2005,July,95265,Columbus Airport Marriott,6.666666666666667,3,28,-3
2005,July,101636,Comfort Suites Airport,5.666666666666667,3,29,-2
2005,July,95238,Embassy Suites Hotel Columbus,5.5,2,30,-2
2005,July,223753,Country Inn & Suites Columbus-West,5.0,1,31,-2
2005,July,223767,Americas Best Value Inn - Columbus / North,5.0,1,32,-2
2005,July,114725,German Village Inn,5.0,1,33,-2
2005,July,101646,TownePlace Suites Columbus Airport Gahanna,5.0,1,34,-2
2005,July,223728,Extended Stay Deluxe - Columbus - Polaris,5.0,1,35,-2
2005,July,95235,Days Inn Columbus Fairgrounds,5.0,1,36,25
2005,July,223735,Residence Inn Columbus Easton,5.0,1,37,-3
2005,July,223748,Hilton Columbus at Easton,5.0,1,38,-3
2005,July,217654,DoubleTree Suites by Hilton Hotel Columbus Downtown,4.375,8,39,-3
2005,July,101657,Extended Stay America - Columbus - Worthington,4.0,1,40,-3
2005,July,223737,Residence Inn Columbus Worthington,4.0,1,41,-3
2005,July,217653,"Hawthorn Suites by Wyndham Columbus, Keim Circle",4.0,1,42,19
2005,July,75212,BEST WESTERN PLUS Columbus North,4.0,1,43,-4
2005,July,95230,Courtyard by Marriott Columbus Worthington,4.0,1,44,-4
2005,July,278081,Courtyard Columbus Easton,4.0,1,45,-4
2005,July,223760,Courtyard by Marriott Columbus Downtown,3.6666666666666665,3,46,-4
2005,July,123898,Super 8 Motel Columbus,3.5,2,47,-4
2005,July,101649,Columbus Inn & Suites,3.1666666666666665,6,48,-3
2005,July,95261,Holiday Inn Columbus Downtown Capital Square,2.857142857142857,7,49,-5
2005,July,101665,Knights Inn Downtown Columbus,2.5,4,50,-4
2005,July,95253,Hyatt Regency Columbus,2.0833333333333335,12,51,-4
2005,July,95263,Ramada Inn East Airport,2.0,1,52,-4
2005,July,95264,Days Inn Columbus North,2.0,3,53,-4
2005,July,223771,La Quinta Inn & Suites Columbus West - Hilliard,2.0,1,54,-4
2005,July,95289,Ramada Columbus North,1.5,2,55,-4
2005,July,223509,Holiday Inn Express & Suites Columbus Southeast,1.0,1,56,-4
2005,July,223763,Cross Country Inn Continent,1.0,1,57,-4
2005,July,90216,East Suites Hotel Columbus,1.0,1,58,-4
2005,July,281777,Comfort Suites - Columbus / Clara St,1.0,1,59,-4
2005,July,95269,Comfort Inn North,1.0,1,60,-4
2005,August,75206,BEST WESTERN Suites,25.0,1,1,66
2005,August,268516,Baymont Inn and Suites Columbus at Rickenbacker,25.0,1,2,65
2005,August,250903,Hilton Garden Inn Columbus Airport,20.0,2,3,-1
2005,August,124435,Comfort Suites - Columbus / Keim Circle,18.0,1,4,-1
2005,August,101640,Hampton Inn Columbus West,17.666666666666668,3,5,-4
2005,August,223759,Country Inn & Suites Columbus - North,17.333333333333332,3,6,-2
2005,August,223772,Extended Stay America - Columbus - North,16.0,1,7,-2
2005,August,246937,The Blackwell,15.833333333333334,6,8,0
2005,August,223750,Hampton Inn and Suites Columbus Downtown,15.0,3,9,4
2005,August,95247,Crowne Plaza Columbus Downtown,14.7,10,10,-3
2005,August,75221,Comfort Inn & Suites,14.666666666666666,3,11,10
2005,August,122237,Red Roof Inn Columbus Downtown - Convention Center,14.333333333333334,3,12,-6
2005,August,101653,Fort Rapids Indoor Waterpark Resort,14.0,1,13,-4
2005,August,95258,Crowne Plaza Columbus North,13.5,4,14,10
2005,August,240076,BEST WESTERN PLUS Franklin Park Suites - Polaris,13.25,4,15,-5
2005,August,101661,Courtyard by Marriott Columbus Airport,13.0,1,16,-5
2005,August,95250,Homewood Suites by Hilton Columbus / Worthington,13.0,2,17,-5
2005,August,223775,Fairfield Inn & Suites Columbus OSU,12.25,4,18,-4
2005,August,122229,Renaissance Columbus Downtown Hotel,12.090909090909092,11,19,1
2005,August,95240,Howard Johnson Inn Columbus,12.0,1,20,-5
2005,August,95275,University Plaza Hotel and Conference Center,12.0,1,21,-5
2005,August,101641,Hampton Inn Columbus Airport,12.0,2,22,-5
2005,August,95288,Sheraton Suites Columbus,11.666666666666666,15,23,0
2005,August,223765,Varsity Inn OSU North,11.6,5,24,-6
