Year,Month,Hotel ID,Hotel Name,Total Rating,Overall Customers,Rank,Change
2005,April,73739,BEST WESTERN PLUS InnSuites Phoenix Hotel & Suites,10.666666666666666,3,19,44
2005,April,224250,Embassy Suites Phoenix-Scottsdale,10.368421052631579,19,20,-2
2005,April,112154,Embassy Suites Hotel Phoenix Biltmore,10.285714285714286,7,21,-1
2005,April,119356,Hampton Inn Phoenix Airport North,10.0,2,22,25
2005,April,73821,Hilton Phoenix Airport,9.666666666666666,3,23,35
2005,April,119366,Budget Suites of America,9.5,2,24,-9
2005,April,119330,Arizona Royal Villa Resort,9.5,2,25,-8
2005,April,73943,Royal Palms Resort and Spa,8.8,20,26,-2
2005,April,239800,Hilton Garden Inn Phoenix,8.75,8,27,-8
2005,April,73792,Embassy Suites Phoenix Airport at 24th Street,8.666666666666666,9,28,6
2005,April,223860,JW Marriott Desert Ridge Resort & Spa Phoenix,8.232876712328768,73,29,-7
2005,April,224749,Oakwood At Paradise Lakes,8.0,1,30,52
2005,April,74845,Comfort Inn West,7.75,4,31,-10
2005,April,73799,Embassy Suites Hotel Phoenix-North,7.571428571428571,7,32,3
2005,April,1160848,Holiday Inn Phoenix-Midtown,7.333333333333333,3,33,-17
2005,April,115482,DoubleTree Suites by Hilton Phoenix,7.181818181818182,11,34,-3
2005,April,543136,Clarion Hotel Phoenix Tech Center,7.0,1,35,-12
2005,April,564652,Radisson Hotel Phoenix Airport,7.0,3,36,12
2005,April,73957,Pointe Hilton Squaw Peak Resort,6.983870967741935,62,37,-8
2005,April,277997,Pointe Hilton Tapatio Cliffs Resort,6.67948717948718,78,38,-11
2005,April,218100,InnPlace Hotel Phoenix North,6.5,14,39,-14
2005,April,74834,Comfort Suites Phoenix / MetroCenter,6.5,2,40,-14
2005,April,73855,Hyatt Regency Phoenix,6.3,10,41,-13
2005,April,119355,Coast Phoenix Sky Harbor Hotel,6.0,2,42,3
2005,April,112179,The Ritz-Carlton Phoenix,6.0,7,43,-13
2005,April,115484,Arizona Biltmore,5.769230769230769,26,44,-12
2005,April,73782,Comfort Suites Conference Center,5.5,4,45,-12
2005,April,75662,Holiday Inn Express Phoenix Airport (University Drive),5.0,3,46,-10
2005,April,73910,Travel Inn Airport,5.0,1,47,-10
2005,April,240681,Econo Lodge Airport,5.0,1,48,34
2005,April,224733,Candlewood Suites Phoenix,5.0,3,49,-11
2005,April,74927,La Quinta Inn & Suites Phoenix Chandler,5.0,1,50,-11
2005,April,119363,Country Inn & Suites Deer Valley,5.0,1,51,-11
2005,April,112162,Hotel San Carlos,4.5,16,52,-11
2005,April,74657,Extended Stay America - Phoenix - Metro Center,4.333333333333333,3,53,-11
2005,April,115483,Hampton Inn & Suites Phoenix Airport South,4.333333333333333,3,54,-11
2005,April,74545,Residence Inn Phoenix Airport,4.0,1,55,-9
2005,April,73947,Sheraton Crescent Hotel,4.0,4,56,-7
2005,April,74687,Ramada Inn Phoenix Downtown,3.5,4,57,-7
2005,April,73869,Motel 6 Phoenix - Black Canyon,3.0,2,58,-7
2005,April,248145,Sierra Grande Suites,3.0,1,59,-7
2005,April,74561,Sterling International Hotels,3.0,4,60,-7
2005,April,239801,Studio 6 Phoenix - Deer Valley,3.0,1,61,-7
2005,April,74805,Fairfield Inn Phoenix North,3.0,2,62,-7
2005,April,74758,La Quinta Inn Phoenix - Arcadia,3.0,3,63,2
2005,April,271801,Crowne Plaza Phoenix,3.0,3,64,-8
2005,April,73751,Courtyard by Marriott Phoenix North,3.0,1,65,-8
2005,April,73805,BEST WESTERN Phoenix I-17 MetroCenter Inn,3.0,1,66,-7
2005,April,74548,Marriott Phoenix Airport,3.0,2,67,-7
2005,April,73810,Hampton Inn Phoenix Midtown (Downtown Area),3.0,1,68,-7
2005,April,119351,Homewood Suites by Hilton Phoenix - Biltmore,3.0,3,69,-7
2005,April,73743,A Victory Inn & Suites Phoenix North,2.6666666666666665,3,70,1
2005,April,223039,Extended Stay America - Phoenix - Chandler - E. Chandler Blvd.,2.5,2,71,-7
2005,April,74744,Super 8 Motel - Phoenix West I-10,2.0,1,72,-6
2005,April,73859,La Quinta Inn Phoenix Thomas Road,2.0,1,73,-6
2005,April,73718,Lexington Hotel Central Phoenix,2.0,6,74,-6
2005,April,313465,Super 8 Phoenix Downtown,2.0,1,75,-6
2005,April,74752,Phoenix Metro North Super 8 Motel,1.5,2,76,-1
2005,April,73706,BEST WESTERN Airport Inn,1.5,2,77,-7
2005,April,74724,Travel Inn,1.0,1,78,-6
2005,April,119337,Super 7 Motel,1.0,1,79,-6
2005,April,223861,SpringHill Suites Phoenix Downtown,1.0,1,80,-6
2005,April,74826,Courtyard by Marriott Phoenix Camelback,1.0,1,81,-5
2005,May,239947,TownePlace Suites Phoenix Metrocenter Mall,25.0,1,1,0
2005,May,74669,Sleep Inn North,25.0,1,2,83
2005,May,223273,Holiday Inn Express Phoenix Downtown,25.0,1,3,-1
2005,May,74590,Courtyard by Marriott Phoenix Airport,24.0,1,4,-1
2005,May,224757,Red Roof Inn Phoenix West,21.0,1,5,-1
2005,May,223036,Comfort Inn Phoenix West,20.0,1,6,-1
2005,May,73712,Super 8 Phoenix,19.0,1,7,78
2005,May,74652,Extended Stay America - Phoenix - Midtown,18.0,1,8,-2
2005,May,240682,Fairfield Inn & Suites - Phoenix,18.0,1,9,-2
2005,May,73950,Sleep Inn Airport,16.0,8,10,2
2005,May,119335,Extended Stay America - Phoenix - Airport - E. Oak St.,15.0,1,11,-3
2005,May,74583,Fairfield Inn Phoenix Airport,15.0,1,12,-3
2005,May,74545,Residence Inn Phoenix Airport,14.0,2,13,42
2005,May,286542,Marriott's Canyon Villas,14.0,2,14,-4
2005,May,73727,Grace Inn Phoenix,13.6,5,15,-4
2005,May,243927,Motel 6 Phoenix Airport,13.0,1,16,-3
2005,May,74720,Days Inn Phoenix,13.0,1,17,-3
2005,May,112154,Embassy Suites Hotel Phoenix Biltmore,12.125,8,18,3
2005,May,119353,Homewood Suites by Hilton Phoenix-Metro Center,12.0,2,19,-4
2005,May,223035,Hilton Garden Inn Phoenix Airport,12.0,2,20,-4
2005,May,74626,Legacy Golf Resort,11.555555555555555,18,21,-3
2005,May,73768,Days Inn I-17 & Thomas,11.4,5,22,-5
2005,May,73855,Hyatt Regency Phoenix,10.857142857142858,14,23,18
2005,May,224250,Embassy Suites Phoenix-Scottsdale,10.8,20,24,-4
2005,May,73739,BEST WESTERN PLUS InnSuites Phoenix Hotel & Suites,10.666666666666666,3,25,-6
2005,May,119356,Hampton Inn Phoenix Airport North,10.0,2,26,-4
2005,May,73821,Hilton Phoenix Airport,9.666666666666666,3,27,-4
2005,May,73943,Royal Palms Resort and Spa,9.571428571428571,21,28,-2
2005,May,119366,Budget Suites of America,9.5,2,29,-5
2005,May,119330,Arizona Royal Villa Resort,9.5,2,30,-5
2005,May,223860,JW Marriott Desert Ridge Resort & Spa Phoenix,8.935897435897436,78,31,-2
2005,May,239800,Hilton Garden Inn Phoenix,8.777777777777779,9,32,-5
2005,May,73792,Embassy Suites Phoenix Airport at 24th Street,8.666666666666666,9,33,-5
2005,May,224749,Oakwood At Paradise Lakes,8.0,1,34,-4
2005,May,74845,Comfort Inn West,7.75,4,35,-4
2005,May,73799,Embassy Suites Hotel Phoenix-North,7.5,8,36,-4
2005,May,73957,Pointe Hilton Squaw Peak Resort,7.090909090909091,66,37,0
2005,May,543136,Clarion Hotel Phoenix Tech Center,7.0,1,38,-3
2005,May,115482,DoubleTree Suites by Hilton Phoenix,7.0,12,39,-5
2005,May,564652,Radisson Hotel Phoenix Airport,7.0,3,40,-4
2005,May,277997,Pointe Hilton Tapatio Cliffs Resort,7.0,81,41,-3
2005,May,1160848,Holiday Inn Phoenix-Midtown,6.75,4,42,-9
2005,May,74834,Comfort Suites Phoenix / MetroCenter,6.5,2,43,-3
2005,May,218100,InnPlace Hotel Phoenix North,6.466666666666667,15,44,-5
2005,May,119355,Coast Phoenix Sky Harbor Hotel,6.0,2,45,-3
2005,May,112179,The Ritz-Carlton Phoenix,6.0,7,46,-3
2005,May,115484,Arizona Biltmore,5.666666666666667,27,47,-3
2005,May,73782,Comfort Suites Conference Center,5.5,4,48,-3
2005,May,112162,Hotel San Carlos,5.333333333333333,18,49,3
2005,May,75662,Holiday Inn Express Phoenix Airport (University Drive),5.0,3,50,-4
2005,May,73910,Travel Inn Airport,5.0,1,51,-4
2005,May,240681,Econo Lodge Airport,5.0,1,52,-4
2005,May,224733,Candlewood Suites Phoenix,5.0,3,53,-4
2005,May,74927,La Quinta Inn & Suites Phoenix Chandler,5.0,1,54,-4
2005,May,119363,Country Inn & Suites Deer Valley,5.0,1,55,-4
2005,May,74657,Extended Stay America - Phoenix - Metro Center,4.333333333333333,3,56,-3
2005,May,115483,Hampton Inn & Suites Phoenix Airport South,4.333333333333333,3,57,-3
2005,May,73947,Sheraton Crescent Hotel,4.0,4,58,-2
2005,May,74687,Ramada Inn Phoenix Downtown,3.5,4,59,-2
2005,May,73869,Motel 6 Phoenix - Black Canyon,3.0,2,60,-2
2005,May,248145,Sierra Grande Suites,3.0,1,61,-2
2005,May,74561,Sterling International Hotels,3.0,5,62,-2
2005,May,239801,Studio 6 Phoenix - Deer Valley,3.0,1,63,-2
2005,May,74805,Fairfield Inn Phoenix North,3.0,2,64,-2
2005,May,74758,La Quinta Inn Phoenix - Arcadia,3.0,3,65,-2
2005,May,271801,Crowne Plaza Phoenix,3.0,3,66,-2
2005,May,73751,Courtyard by Marriott Phoenix North,3.0,1,67,-2
2005,May,73805,BEST WESTERN Phoenix I-17 MetroCenter Inn,3.0,1,68,-2
2005,May,74548,Marriott Phoenix Airport,3.0,2,69,-2
2005,May,73810,Hampton Inn Phoenix Midtown (Downtown Area),3.0,1,70,-2
2005,May,119351,Homewood Suites by Hilton Phoenix - Biltmore,3.0,3,71,-2
2005,May,73743,A Victory Inn & Suites Phoenix North,2.6666666666666665,3,72,-2
2005,May,223039,Extended Stay America - Phoenix - Chandler - E. Chandler Blvd.,2.5,2,73,-2
2005,May,74744,Super 8 Motel - Phoenix West I-10,2.0,1,74,-2
2005,May,73859,La Quinta Inn Phoenix Thomas Road,2.0,1,75,-2
2005,May,73718,Lexington Hotel Central Phoenix,2.0,6,76,-2
2005,May,313465,Super 8 Phoenix Downtown,2.0,1,77,-2
