Year,Month,Hotel ID,Hotel Name,Total Rating,Overall Customers,Rank,Change
2005,May,120813,Country Inn & Suites By Carlson Indianapolis-South,5.0,1,36,-5
2005,May,120783,Columbia Club,5.0,1,37,-5
2005,May,88186,The Westin Indianapolis,5.0,10,38,-5
2005,May,88173,Omni Severin Hotel,4.55,20,39,-5
2005,May,91450,Holiday Inn Express Indianapolis South,4.5,2,40,-5
2005,May,91509,Marriott Indianapolis North,4.333333333333333,6,41,-5
2005,May,91490,Super 8 Indianapolis College Park,4.0,2,42,-5
2005,May,251963,Super 8 Indianapolis South,4.0,1,43,-5
2005,May,91458,Fairfield Inn Indianapolis South,4.0,1,44,-5
2005,May,223827,Fairfield Inn & Suites Indianapolis East,4.0,1,45,-5
2005,May,91558,La Quinta Inn Indianapolis East,4.0,1,46,-5
2005,May,120794,Hyatt Place Indianapolis Airport,4.0,1,47,-5
2005,May,268139,America's Best Inn & Suites Indianapolis / Airport Area,3.5,2,48,-5
2005,May,224830,Extended Stay Deluxe - Indianapolis - Northwest - I-465,3.5,4,49,-5
2005,May,631598,Candlewood Suites Indianapolis Dwtn Medical Dist,3.5,2,50,-5
2005,May,88171,Marriott Indianapolis East,3.5,4,51,-5
2005,May,144736,Dollar Inn - Indianapolis,3.142857142857143,7,52,-5
2005,May,88172,Hilton Indianapolis North,3.111111111111111,9,53,-5
2005,May,240139,Super 8 Indianapolis/Emerson,3.0,1,54,-5
2005,May,120810,Dollar Inn - Castleton,3.0,1,55,-5
2005,May,91506,The Gatehouse Suites Indianapolis,3.0,2,56,-5
2005,May,224793,La Quinta Inn Indianapolis Airport Executive Drive,3.0,2,57,-5
2005,May,91573,University Place Conference Center & Hotel Indianapolis,2.75,4,58,-5
2005,May,88153,Best Inn,2.6666666666666665,3,59,-5
2005,May,91446,Bridgemont Residence Inn,2.0,1,60,-4
2005,May,223208,Ramada I-70 East Indianapolis,2.0,1,61,-4
2005,May,124015,Cavalier's Resort & Conference Center,1.1666666666666667,6,62,-4
2005,May,582205,Rodeway Inn,1.0,5,63,-4
2005,May,91436,Kings Inn of Indianapolis,1.0,1,64,-4
2005,May,278566,Americas Best Value Inn-Indy East,1.0,1,65,-4
2005,May,259022,Days Inn Indianapolis,1.0,1,66,-4
2005,May,120766,Extended Stay Deluxe - Indianapolis - Airport - W. Southern Ave.,1.0,1,67,-4
2005,May,530673,La Quinta Inn Indianapolis North at Pyramids,1.0,2,68,-4
2005,May,120798,Jameson Inn of Indy Castleton,1.0,3,69,-4
2005,June,91599,Residence Inn Indianapolis Airport,24.5,2,1,1
2005,June,224809,BEST WESTERN Airport Suites,24.0,1,2,-1
2005,June,224832,Wingate by Wyndham Indianapolis Northwest,24.0,1,3,0
2005,June,91496,Clarion Inn & Suites Northwest,21.0,1,4,0
